epoch,train loss,train acc,val loss,val acc
195,0.6294964298054024,0.6472439236111112,1.3617894500494003,0.22010930379231772
200,0.6014446781741248,0.6728063512731481,1.3589462265372276,0.2191441853841146
205,0.6199136552987276,0.6542154947916666,1.401717185974121,0.21442413330078125
210,0.6420457694265578,0.6387170862268519,1.3853016917904217,0.22349166870117188
215,0.6111690512409916,0.6641981336805556,1.3721189846595128,0.21667607625325522
220,0.6243204606903924,0.6461046006944444,1.3776003196835518,0.21765263875325522
225,0.6108920353430288,0.6583297164351852,1.355304924150308,0.21991475423177084
230,0.6328283504203513,0.6378490306712963,1.3547108521064122,0.21987406412760416
235,0.61621152471613,0.6529043692129629,1.3612091541290283,0.21781412760416666
240,0.6320989087775901,0.6386537905092593,1.3735408584276836,0.21623611450195312
245,0.6422093797613073,0.6269983362268519,1.3758660554885864,0.22288894653320312
250,0.6127038520795328,0.6620912905092593,1.3534354120492935,0.21809514363606772
255,0.5932084973211642,0.6769929108796297,1.3530400916934013,0.2197850545247396
260,0.6214695440398322,0.6476327401620371,1.3764942362904549,0.22354253133138022
265,0.6073972041960116,0.6576515480324074,1.370130494236946,0.22317377726236978
270,0.6264023361382661,0.6458604600694444,1.3984423577785492,0.2145207722981771
275,0.6171049762655187,0.6546947337962963,1.349336269001166,0.2195002237955729
280,0.6000526150067648,0.6752477575231481,1.3606462627649307,0.2191034952799479
285,0.6322225939344477,0.6457971643518519,1.3584738771120708,0.2196985880533854
290,0.6019086506631639,0.6734845196759259,1.3634584719936054,0.21721394856770834
295,0.6583137181070116,0.6197826244212963,1.4297841141621273,0.22574234008789062
300,0.6079528574590329,0.6655635127314815,1.350160780052344,0.2212804158528646
305,0.6255860372825905,0.6418637876157407,1.3464898814757664,0.22109095255533853
310,0.6135545902782016,0.6624981915509259,1.3474755908052127,0.22071711222330728
315,0.6189436581399705,0.6504810474537037,1.3461307734251022,0.2207768758138021
320,0.6184165367373714,0.6560239438657407,1.3659882992506027,0.21873855590820312
325,0.598883416917589,0.6775625723379629,1.3440730273723602,0.22009658813476562
330,0.6179612378279368,0.648681640625,1.3466048389673233,0.2189178466796875
335,0.6170353315494679,0.6577238859953703,1.3541987215479214,0.21781412760416666
340,0.6068330627900583,0.6646140769675926,1.3646624286969502,0.21707916259765625
345,0.6117958879029309,0.6621003327546297,1.3482467507322629,0.22133636474609375
350,0.6193211751955526,0.6530038339120371,1.368762992322445,0.2233403523763021
355,0.6085066751197532,0.6624077690972222,1.3497533549865086,0.2184727986653646
360,0.5953221144499602,0.674072265625,1.3432883247733116,0.21973800659179688
365,0.6263825871326305,0.6473162615740741,1.3511232336362202,0.22223027547200522
370,0.6098772243217185,0.6681405526620371,1.3472733348608017,0.22191874186197916
375,0.6078035125025997,0.6683033130787037,1.3584761495391529,0.2179590861002604
380,0.6226771849173086,0.6496129918981481,1.3454735999306042,0.21906280517578125
385,0.6034346863075539,0.6638816550925926,1.3518222272396088,0.22196197509765625
390,0.609056000356321,0.6596498842592593,1.351027141014735,0.21880976359049478
395,0.5958480503824022,0.6752567997685185,1.3484778900941212,0.2184117635091146
400,0.6180494074468259,0.6637821903935185,1.3443385437130928,0.2203801472981771
405,0.6004897643018652,0.6692979600694444,1.3437359283367794,0.21887715657552084
410,0.5982391657652678,0.6728696469907407,1.3556081255276997,0.21772638956705728
415,0.5979545458599373,0.6746600115740741,1.3521162122488022,0.2187067667643229
420,0.6567639929276926,0.6271430121527778,1.5189928834637005,0.22706731160481772
425,0.5997372446236787,0.6620732060185185,1.3421441242098808,0.21989059448242188
430,0.6134556333223978,0.6658438223379629,1.349337913095951,0.22113927205403647
435,0.596885973656619,0.6725441261574074,1.349147729575634,0.22216033935546875
440,0.6244996830269143,0.6570276331018519,1.3860460221767426,0.21589279174804688
445,0.6154534507680822,0.6636013454861112,1.3494681318600972,0.2178217569986979
450,0.6148717844927752,0.6578143084490741,1.3596461564302444,0.2168604532877604
455,0.612534675333235,0.6680049189814815,1.3416893631219864,0.22041956583658853
460,0.6284568883754589,0.6546856915509259,1.344002070526282,0.22128931681315103
465,0.6084688372082181,0.6690086082175926,1.3380791718761127,0.21965535481770834
470,0.6360448665089078,0.6355251736111112,1.3414996638894081,0.22137451171875
475,0.6031870179706149,0.6779242621527778,1.3451932320992153,0.2194798787434896
480,0.6266928381390042,0.6511320891203703,1.3945771902799606,0.2151514689127604
485,0.6017518065593861,0.6735658998842593,1.3412546043594678,0.21898523966471353
490,0.618549402113314,0.6537000868055556,1.4349807600180309,0.22502517700195312
495,0.596442456598635,0.6634928385416666,1.3453060934940975,0.22100830078125
500,0.6207063573378103,0.6508427372685185,1.3352736656864483,0.2195154825846354
505,0.6090916638021115,0.6694516782407407,1.338474231461684,0.2208277384440104
510,0.6125188072522482,0.6672634548611112,1.3374959776798885,0.21873982747395834
515,0.6131666677969473,0.6546947337962963,1.3530979653199513,0.21686553955078125
520,0.610159186301408,0.6624348958333334,1.344899942477544,0.22089004516601562
525,0.589120892462907,0.6769024884259259,1.343203715980053,0.21853510538736978
530,0.6175480639493024,0.6638274016203703,1.3386385415991147,0.22018559773763022
535,0.6174580333409486,0.6514123987268519,1.3393249462048213,0.2188568115234375
540,0.6104778051376343,0.6567744502314815,1.3411975875496864,0.21968841552734375
545,0.6101447255523117,0.6618200231481481,1.334120750427246,0.21916580200195312
550,0.6188282823121106,0.6526692708333334,1.3349966729680698,0.21899286905924478
555,0.6198799124470463,0.6481391059027778,1.3352555309732754,0.21888097127278647
560,0.612212947121373,0.6553005642361112,1.3516471609473228,0.22160847981770834
565,0.6039822896321615,0.6690357349537037,1.345603920519352,0.21957015991210938
570,0.6204106189586498,0.6510959201388888,1.344507818420728,0.22067769368489584
575,0.6040493382347955,0.6647135416666666,1.339539811015129,0.21869786580403647
580,0.6085464236912904,0.667724609375,1.3448231369256973,0.21722793579101562
585,0.6150229705704583,0.6539351851851852,1.3471640820304553,0.21797307332356772
590,0.6103633454552403,0.6665852864583334,1.3457763344049454,0.22069295247395834
595,0.6154621497348503,0.6554633246527778,1.3755476425091426,0.22391764322916666
600,0.6085086332427131,0.6603190104166666,1.3492101008693378,0.22208277384440103
605,0.597777560905174,0.6741898148148148,1.331479273736477,0.21896489461263022
610,0.6103790512791386,0.6709346064814815,1.3539452602465947,0.21767298380533853
615,0.6066980108066842,0.65673828125,1.3325806483626366,0.22018941243489584
620,0.6015601864567509,0.6693341290509259,1.330781750380993,0.22029749552408853
625,0.6003847453329298,0.6741898148148148,1.335329644382,0.2189203898111979
630,0.6106624978559988,0.6657895688657407,1.3375390743215878,0.21848551432291666
635,0.611971155360893,0.6569643373842593,1.3452576473355293,0.21752166748046875
640,0.6302267070169802,0.6439254195601852,1.3999502286314964,0.2246068318684896
645,0.6117423861115067,0.6679506655092593,1.3351132522026699,0.21954345703125
650,0.6816072441913463,0.6315013744212963,1.5195427387952805,0.22686258951822916
655,0.6143426056261416,0.6609248408564815,1.342150703072548,0.21848932902018228
660,0.611166896643462,0.6631582754629629,1.339454208811124,0.21966044108072916
665,0.5924499299791124,0.6847149884259259,1.3419349814454715,0.2190729777018229
670,0.6200046362700286,0.6626066984953703,1.3516991560657818,0.22302881876627603
675,0.6079927782217661,0.6686740451388888,1.3338500261306763,0.22046788533528647
680,0.6120164063241746,0.6584020543981481,1.3308086817463238,0.21937942504882812
685,0.5943004422717624,0.6744610821759259,1.3366654763619106,0.22088495890299478
690,0.5980010407942312,0.6704915364583334,1.343630184729894,0.2212956746419271
695,0.6072200889940615,0.6693702980324074,1.3334571719169617,0.21941248575846353
700,0.6119101047515869,0.6609429253472222,1.3521838585535686,0.21733729044596353
705,0.6073794375967096,0.6729691116898148,1.3610710203647614,0.22153854370117188
710,0.6287599404652914,0.6585738570601852,1.4425336097677548,0.22478357950846353
715,0.6082425161644265,0.6724898726851852,1.3599497800072033,0.2169316609700521
720,0.599970096791232,0.6776168258101852,1.3336461633443832,0.21998214721679688
725,0.5844351870042307,0.6851490162037037,1.3433427835504215,0.22151056925455728
730,0.6176412679530956,0.6562861689814815,1.3572865004340808,0.2225189208984375
735,0.5978898659900382,0.6788646556712963,1.330624649922053,0.22042338053385416
740,0.6047575109534793,0.6651023582175926,1.3289658700426419,0.22118250528971353
745,0.6125487663127758,0.6588632089120371,1.3360642368594806,0.21857198079427084
750,0.6181760761472914,0.6561867042824074,1.353344663977623,0.2225367228190104
5,0.6931473612785339,0.49348054108796297,1.5595815628767014,0.19641621907552084
10,0.6931473612785339,0.47724971064814814,1.5595815628767014,0.19641621907552084
15,0.6931473612785339,0.4649974681712963,1.5595815628767014,0.19641621907552084
20,0.6931473612785339,0.46261031539351855,1.5595815628767014,0.19641621907552084
5,0.6931473612785339,0.46214011863425924,1.5595815628767014,0.19641621907552084
10,0.6931473612785339,0.4790310329861111,1.5595815628767014,0.19641621907552084
15,0.6931473612785339,0.47193287037037035,1.5595815628767014,0.19641621907552084
20,0.6931473612785339,0.4951171875,1.5595815628767014,0.19641621907552084
25,0.6931473612785339,0.4963650173611111,1.5595815628767014,0.19641621907552084
30,0.6931473612785339,0.5078486689814815,1.5595815628767014,0.19641621907552084
35,0.6931473612785339,0.4844835069444444,1.5595815628767014,0.19641621907552084
5,0.6931473612785339,0.46281828703703703,1.5595815628767014,0.19641621907552084
10,0.6931473612785339,0.4413429542824074,1.5595815628767014,0.19641621907552084
15,0.6931473612785339,0.5135091145833334,1.5595815628767014,0.19641621907552084
5,0.6673096374229148,0.5979456018518519,1.4911229809125264,0.2131983439127604
10,0.6580389009581672,0.6097457320601852,1.478859191139539,0.21302032470703125
15,0.6549327925399497,0.6228479456018519,1.4455003788073857,0.2135492960611979
20,0.6541597489957456,0.6039496527777778,1.4797278692324956,0.20897674560546875
5,0.6943187492865103,0.44133391203703703,1.562210942308108,0.19641621907552084
10,0.6931473612785339,0.5000361689814815,1.5595815628767014,0.19641621907552084
15,0.6931473612785339,0.4933177806712963,1.5595815628767014,0.19641621907552084
20,0.6931473612785339,0.4977394386574074,1.5595815628767014,0.19641621907552084
25,0.6931473612785339,0.47019675925925924,1.5595815628767014,0.19641621907552084
30,0.6931473612785339,0.4604220920138889,1.5595815628767014,0.19641621907552084
5,0.6931473612785339,0.4528537326388889,1.5595815628767014,0.19641621907552084
5,0.695339854116793,0.4998734085648148,1.5470981399218242,0.2335688273111979
5,0.6916351914405823,0.5322717737268519,1.5526009847720463,0.2335688273111979
10,0.6918128331502279,0.5542173032407407,1.5564081072807312,0.2335688273111979
15,0.6923338528032656,0.5192328559027778,1.549984450141589,0.2335688273111979
20,0.6930868978853579,0.5034360532407407,1.5540477136770885,0.2335688273111979
25,0.6904393191690799,0.5370370370370371,1.5496108283599217,0.2335688273111979
30,0.6935679051611159,0.48779296875,1.5524518340826035,0.2335688273111979
35,0.692438436879052,0.5026041666666666,1.5549763043721516,0.2335688273111979
40,0.6921633658585725,0.49361617476851855,1.549879531065623,0.2335688273111979
45,0.6898426369384483,0.5291160300925926,1.546778177221616,0.2335688273111979
50,0.6889099743631151,0.5162760416666666,1.541915401816368,0.2335688273111979
55,0.6905378279862581,0.5138888888888888,1.5354540000359218,0.2335688273111979
60,0.6880219733273542,0.5374710648148148,1.5442063212394714,0.2206878662109375
65,0.6849760369018272,0.5548502604166666,1.540084441502889,0.22111129760742188
70,0.6859073351930689,0.5623643663194444,1.5375134646892548,0.21923065185546875
75,0.6817478736241659,0.5691008391203703,1.5332236289978027,0.21854527791341147
80,0.6829335402559351,0.5573549623842593,1.5405186116695404,0.21326065063476562
85,0.6873160799344381,0.5304904513888888,1.52413543065389,0.22007115681966147
90,0.6882512635654874,0.5232747395833334,1.521922195951144,0.2203547159830729
95,0.6829674751670273,0.5569661458333334,1.5306138346592586,0.21493403116861978
100,0.6803206691035518,0.5609628182870371,1.5250991880893707,0.21620051066080728
105,0.6776065716037044,0.5688386140046297,1.5266879151264827,0.21451187133789062
110,0.6755770643552145,0.5693268952546297,1.521132692694664,0.21612930297851562
115,0.6733130812644958,0.5816424334490741,1.5290564050277073,0.21294784545898438
5,0.6931336610405533,0.5031286168981481,1.5602634449799855,0.19641621907552084
5,0.692602793375651,0.5428692853009259,1.5595241238673527,0.20143254597981772
10,0.6905828890977083,0.5741735387731481,1.5537971804539363,0.22199249267578125
15,0.6870109858336272,0.5815610532407407,1.5421314239501953,0.21997451782226562
20,0.6821526907108448,0.5671025028935185,1.5215909481048584,0.21999994913736978
25,0.6752623430004826,0.5599862557870371,1.5071271459261577,0.22007115681966147
30,0.6754048290076079,0.5847891348379629,1.518123189608256,0.21370061238606772
35,0.6823011526355037,0.5601851851851852,1.5127973556518555,0.21457290649414062
40,0.6761894645514311,0.5679343894675926,1.5044954468806584,0.21666717529296875
45,0.670807800911091,0.5832881221064815,1.5023877918720245,0.21640396118164062
50,0.6695251751829077,0.5926739728009259,1.4995712786912918,0.21738815307617188
55,0.6679574714766608,0.5853768807870371,1.5058162013689678,0.21438217163085938
60,0.6691817597106651,0.5786223234953703,1.5046229263146718,0.21436436971028647
65,0.6681902629357798,0.5764612268518519,1.506402184565862,0.21391805013020834
70,0.6608001788457235,0.6021140769675926,1.4997684409221013,0.21450042724609375
5,0.6931473612785339,0.5207429108796297,1.5595815628767014,0.19641621907552084
5,0.6951966396084538,0.482421875,1.5711730519930522,0.19641621907552084
10,0.6954207398273327,0.4732259114583333,1.5693487723668416,0.19641621907552084
15,0.6937318488403603,0.4942310474537037,1.5667244295279186,0.19641621907552084
5,0.6931561562750075,0.5029116030092593,1.556367536385854,0.2335688273111979
10,0.6925004014262447,0.5232476128472222,1.5554077724615734,0.2335688273111979
15,0.6925659930264508,0.5195402922453703,1.5547641813755035,0.2335688273111979
20,0.6927964400362085,0.5148021556712963,1.5555699517329533,0.2335688273111979
25,0.6931113556579307,0.5067364728009259,1.5539415677388508,0.2335688273111979
30,0.6937392309859947,0.49546079282407407,1.5533924251794815,0.2335688273111979
35,0.6930948562092252,0.5083731192129629,1.552699198325475,0.2335688273111979
40,0.6926572609830786,0.5157968026620371,1.5532510926326115,0.2335688273111979
45,0.692215241767742,0.5229311342592593,1.5526310056447983,0.2335688273111979
50,0.6919793023003472,0.5255624276620371,1.5518386711676915,0.2335688273111979
55,0.6937146584192911,0.4994212962962963,1.552199199795723,0.2335688273111979
60,0.690594717308327,0.5432490596064815,1.5512463102738063,0.2335688273111979
65,0.6944790769506384,0.48952003761574076,1.5517873366673787,0.2335688273111979
70,0.6930069548112375,0.5097113715277778,1.5528249094883602,0.2335688273111979
75,0.694116782259058,0.49320927372685186,1.552210509777069,0.2335688273111979
80,0.6920724025479069,0.5242060908564815,1.5518323332071304,0.2335688273111979
